"NMI","METER SERIAL NUMBER","CON/GEN","DATE","ESTIMATED?","00:00 - 00:30","00:30 - 01:00","01:00 - 01:30","01:30 - 02:00","02:00 - 02:30","02:30 - 03:00","03:00 - 03:30","03:30 - 04:00","04:00 - 04:30","04:30 - 05:00","05:00 - 05:30","05:30 - 06:00","06:00 - 06:30","06:30 - 07:00","07:00 - 07:30","07:30 - 08:00","08:00 - 08:30","08:30 - 09:00","09:00 - 09:30","09:30 - 10:00","10:00 - 10:30","10:30 - 11:00","11:00 - 11:30","11:30 - 12:00","12:00 - 12:30","12:30 - 13:00","13:00 - 13:30","13:30 - 14:00","14:00 - 14:30","14:30 - 15:00","15:00 - 15:30","15:30 - 16:00","16:00 - 16:30","16:30 - 17:00","17:00 - 17:30","17:30 - 18:00","18:00 - 18:30","18:30 - 19:00","19:00 - 19:30","19:30 - 20:00","20:00 - 20:30","20:30 - 21:00","21:00 - 21:30","21:30 - 22:00","22:00 - 22:30","22:30 - 23:00","23:00 - 23:30","23:30 - 00:00"
6407368008,1109087,Consumption,01/03/2018,No,0.15,0.1,0.1,0.113,0.1,0.113,0.113,0.188,0.15,0.113,0.087,0.113,0.1,0.087,0.163,0.287,0.263,0.338,0.2,0.25,0.225,0.212,0.2,0.138,0.15,0.15,0.537,0.35,0.65,0.525,0.15,0.138,0.138,0.313,0.4,0.738,0.313,0.25,0.4,0.575,0.475,0.388,0.237,0.2,0.225,0.275,0.237,0.163
6407368008,1109087,Consumption,02/03/2018,No,0.113,0.1,0.1,0.113,0.087,0.1,0.113,0.075,0.1,0.113,0.087,0.1,0.113,0.087,0.512,0.388,0.563,0.338,0.388,0.25,0.313,0.212,0.175,0.175,0.163,0.15,0.138,0.087,0.138,0.087,0.1,0.113,0.087,0.175,0.15,0.125,0.113,0.113,0.113,0.287,0.388,0.35,0.362,0.912,0.688,0.825,0.388,0.325
6407368008,1109087,Consumption,03/03/2018,No,0.113,0.113,0.125,0.113,0.113,0.1,0.113,0.113,0.113,0.1,0.1,0.237,0.1,0.087,0.125,0.1,0.2,0.113,0.087,0.113,0.113,0.125,0.2,0.138,0.138,0.225,0.3,0.175,0.125,0.225,0.138,0.25,1.5,1.638,1.263,0.775,0.138,0.525,0.45,0.275,0.275,0.375,0.3,0.225,0.113,0.138,0.075,0.113
6407368008,1109087,Consumption,04/03/2018,No,0.075,0.113,0.163,0.138,0.075,0.1,0.063,0.1,0.075,0.1,0.063,0.087,0.075,0.1,0.063,0.087,0.075,0.113,0.212,0.237,0.263,0.125,0.7,0.475,1,0.637,0.212,0.813,0.838,0.688,0.212,0.2,0.588,0.25,0.212,0.325,0.463,0.525,0.4,0.512,0.263,0.313,0.338,0.225,0.212,0.188,0.188,0.075
6407368008,1109087,Consumption,05/03/2018,No,0.1,0.075,0.075,0.087,0.063,0.087,0.063,0.087,0.075,0.075,0.087,0.063,0.075,0.075,0.075,0.237,0.3,0.362,0.275,0.063,0.087,0.063,0.087,0.063,0.087,0.075,0.1,0.2,0.087,0.087,0.075,0.087,0.087,0.138,0.125,0.15,0.138,0.2,0.375,0.8,0.637,0.463,0.575,0.45,0.463,0.175,0.175,0.175
6407368008,1109087,Consumption,06/03/2018,No,0.125,0.138,0.063,0.1,0.063,0.087,0.075,0.063,0.087,0.063,0.087,0.063,0.087,0.063,0.438,0.275,0.275,0.275,0.5,0.425,0.3,0.338,0.075,0.075,0.087,0.063,0.1,0.063,0.188,0.113,0.1,0.075,0.1,0.063,0.2,0.212,0.563,0.938,1.113,0.813,0.65,0.537,0.7,0.787,0.725,0.563,0.525,0.313
6407368008,1109087,Consumption,07/03/2018,No,0.138,0.087,0.1,0.075,0.087,0.075,0.087,0.087,0.075,0.087,0.075,0.087,0.075,0.087,0.075,0.313,0.412,0.325,0.388,0.275,0.263,0.287,0.113,0.113,0.287,0.087,0.1,0.163,0.138,0.087,0.113,0.075,0.1,0.075,0.113,0.075,0.212,0.15,0.362,0.463,0.313,0.2,0.4,0.35,0.3,0.313,0.375,0.425
6407368008,1109087,Consumption,08/03/2018,No,0.388,0.338,0.125,0.138,0.1,0.087,0.1,0.087,0.087,0.087,0.075,0.1,0.075,0.113,0.075,0.1,0.125,0.125,0.237,0.188,0.2,0.563,0.313,0.175,0.138,0.138,0.1,0.1,0.175,0.15,0.113,0.15,0.075,0.113,0.438,0.887,0.738,0.887,0.887,0.713,0.55,0.287,0.287,0.362,0.125,0.1,0.138,0.125
6407368008,1109087,Consumption,09/03/2018,No,0.15,0.125,0.138,0.125,0.138,0.125,0.125,0.138,0.113,0.138,0.113,0.15,0.113,0.138,0.1,0.163,0.35,0.675,0.963,0.3,0.425,0.075,0.1,0.075,0.1,0.087,0.075,0.1,0.163,0.15,0.613,0.8,0.725,0.637,0.675,0.45,0.15,0.237,0.275,0.688,1.2,0.713,0.6,0.563,0.588,0.5,0.388,0.113
6407368008,1109087,Consumption,10/03/2018,No,0.138,0.113,0.1,0.087,0.087,0.087,0.087,0.087,0.087,0.087,0.075,0.087,0.075,0.087,0.075,0.087,0.075,0.087,0.075,0.075,0.075,0.087,0.412,0.113,0.113,0.138,0.063,0.188,0.125,0.225,0.25,0.237,0.2,0.2,0.175,0.787,0.9,0.925,1.038,0.938,0.863,0.813,0.875,0.813,0.512,0.15,0.087,0.125
6407368008,1109087,Consumption,11/03/2018,No,0.113,0.1,0.125,0.075,0.138,0.075,0.1,0.087,0.113,0.075,0.113,0.087,0.087,0.1,0.087,0.1,0.075,0.113,0.075,0.338,0.3,0.263,0.2,0.25,0.188,0.212,0.175,0.2,0.175,0.263,0.113,0.138,0.2,0.125,0.138,0.087,0.113,0.075,0.212,0.863,0.412,0.338,0.55,0.5,0.5,0.15,0.475,0.075
6407368008,1109087,Consumption,12/03/2018,No,0.125,0.075,0.087,0.087,0.075,0.113,0.063,0.087,0.1,0.063,0.125,0.15,0.1,0.063,0.113,0.25,0.537,0.375,0.537,0.338,0.163,0.175,0.225,0.362,0.175,0.163,0.263,0.275,0.263,0.25,0.25,0.287,0.2,0.175,0.163,0.2,0.65,0.863,0.938,1.05,1.125,0.725,0.438,0.475,0.388,0.787,0.662,0.263
6407368008,1109087,Consumption,13/03/2018,No,0.4,0.075,0.113,0.075,0.075,0.113,0.063,0.1,0.163,0.1,0.063,0.1,0.075,0.087,0.075,0.375,0.35,0.163,0.138,0.063,0.1,0.087,0.075,0.1,0.075,0.087,0.1,0.075,0.113,0.075,0.175,0.125,0.087,0.113,0.087,0.1,0.325,0.275,0.313,0.438,0.55,0.375,0.487,0.975,0.4,0.713,0.175,0.075
6407368008,1109087,Consumption,14/03/2018,No,0.113,0.087,0.075,0.113,0.075,0.1,0.087,0.063,0.125,0.063,0.15,0.125,0.075,0.075,0.237,0.188,0.325,0.45,0.113,0.087,0.063,0.1,0.075,0.063,0.1,0.075,0.1,0.087,0.075,0.1,0.075,0.1,0.163,0.15,0.175,0.163,0.25,0.188,0.225,0.212,0.163,0.212,0.225,0.412,0.325,0.212,0.1,0.087
6407368008,1109087,Consumption,15/03/2018,No,0.113,0.075,0.1,0.075,0.1,0.087,0.075,0.1,0.063,0.1,0.063,0.1,0.163,0.1,0.212,0.113,0.275,0.375,0.138,0.188,0.212,0.163,0.087,0.087,0.113,0.075,0.113,0.075,0.1,0.075,0.087,0.087,0.075,0.1,0.163,0.15,0.075,0.138,0.263,0.475,0.412,0.412,0.463,0.5,0.2,0.125,0.125,0.087
6407368008,1109087,Consumption,16/03/2018,No,0.163,0.15,0.125,0.1,0.075,0.1,0.075,0.113,0.075,0.1,0.075,0.087,0.1,0.15,0.313,0.25,0.6,0.725,0.613,0.275,0.713,0.188,0.225,0.163,0.2,0.075,0.113,0.087,0.1,0.1,0.6,0.188,0.138,0.1,0.087,0.125,0.075,0.163,0.287,0.975,0.425,0.5,0.325,0.438,0.738,0.575,0.375,0.375
6407368008,1109087,Consumption,17/03/2018,No,0.138,0.15,0.113,0.1,0.1,0.113,0.063,0.113,0.113,0.075,0.1,0.1,0.175,0.1,0.1,0.075,0.287,0.15,0.175,0.563,1.138,0.55,0.237,0.1,0.338,0.138,0.463,0.163,0.3,0.188,0.188,0.175,0.175,0.375,0.938,1.1,1.087,0.9,0.275,0.275,0.375,0.412,0.313,0.313,0.388,0.887,0.525,0.125
6407368008,1109087,Consumption,18/03/2018,No,0.163,0.163,0.125,0.1,0.113,0.1,0.113,0.113,0.087,0.125,0.087,0.125,0.087,0.125,0.1,0.1,0.338,0.313,0.138,0.2,0.313,0.275,0.313,0.3,0.362,0.3,0.287,0.25,0.125,0.537,0.5,0.3,0.575,0.588,0.388,0.388,0.425,0.275,0.338,0.2,0.2,0.212,0.175,0.35,0.25,0.287,0.175,0.125
6407368008,1109087,Consumption,19/03/2018,No,0.087,0.125,0.087,0.113,0.087,0.087,0.1,0.087,0.1,0.075,0.1,0.075,0.138,0.087,0.275,0.512,0.25,0.325,0.412,0.4,0.375,0.225,0.087,0.087,0.087,0.075,0.1,0.087,0.3,0.6,0.163,0.263,0.087,0.15,0.35,0.275,0.212,0.212,0.275,0.463,0.463,0.637,0.412,0.537,0.313,0.212,0.113,0.138
6407368008,1109087,Consumption,20/03/2018,No,0.087,0.1,0.087,0.1,0.075,0.1,0.075,0.087,0.087,0.075,0.1,0.063,0.113,0.063,0.263,0.35,0.388,0.313,0.1,0.075,0.087,0.087,0.063,0.113,0.063,0.1,0.063,0.113,0.075,0.087,0.087,0.087,0.087,0.063,0.175,0.075,0.475,0.838,0.7,0.963,0.738,0.438,0.475,0.575,0.2,0.125,0.087,0.1
6407368008,1109087,Consumption,21/03/2018,No,0.113,0.125,0.138,0.125,0.138,0.125,0.138,0.113,0.15,0.125,0.138,0.113,0.138,0.125,0.138,0.563,0.388,0.163,0.175,0.087,0.1,0.813,0.125,0.563,0.063,0.1,0.087,0.1,0.075,0.1,0.1,0.087,0.087,0.1,0.138,0.075,0.113,0.3,0.225,0.85,0.85,0.438,0.463,0.338,0.3,0.287,0.225,0.163
6407368008,1109087,Consumption,22/03/2018,No,0.087,0.113,0.087,0.113,0.075,0.1,0.063,0.1,0.063,0.1,0.075,0.087,0.075,0.087,0.212,0.313,0.338,0.35,0.2,0.075,0.1,0.075,0.087,0.063,0.1,0.087,0.1,0.063,0.113,0.087,0.087,0.087,0.1,0.087,0.163,0.1,0.113,0.113,0.212,0.2,0.625,0.412,0.313,0.287,0.263,0.212,0.188,0.138
6407368008,1109087,Consumption,23/03/2018,No,0.075,0.1,0.075,0.113,0.075,0.1,0.087,0.087,0.087,0.075,0.1,0.075,0.1,0.075,0.087,0.087,0.4,0.237,0.412,0.087,0.1,0.087,0.138,0.138,0.125,0.1,0.087,0.212,0.425,0.138,0.113,0.1,0.1,0.1,0.113,0.675,1.175,1.438,0.7,0.237,0.362,0.325,0.388,0.35,0.475,0.438,0.35,0.325
6407368008,1109087,Consumption,24/03/2018,No,0.3,0.087,0.1,0.1,0.087,0.1,0.075,0.113,0.063,0.113,0.075,0.113,0.075,0.087,0.087,0.1,0.087,0.1,0.163,0.412,0.575,0.6,0.675,0.212,0.75,0.212,0.263,0.15,0.175,0.838,0.125,0.1,0.113,0.138,0.113,0.125,0.113,0.113,0.138,0.388,0.225,0.237,0.362,0.3,0.212,0.225,0.113,0.1
6407368008,1109087,Consumption,25/03/2018,No,0.188,0.138,0.15,0.087,0.1,0.063,0.1,0.075,0.113,0.075,0.087,0.075,0.113,0.075,0.075,0.087,0.075,0.113,0.063,0.362,0.125,1.163,0.5,0.625,0.188,0.487,0.4,0.15,0.175,0.138,0.713,0.25,0.15,0.188,0.2,0.138,0.425,0.362,0.338,0.325,0.275,0.313,0.438,0.375,0.425,0.362,0.338,0.15
6407368008,1109087,Consumption,26/03/2018,No,0.138,0.113,0.087,0.125,0.113,0.138,0.163,0.138,0.163,0.188,0.138,0.175,0.275,0.85,0.688,0.263,0.325,0.225,0.188,0.138,0.25,0.3,0.212,0.125,0.075,0.087,0.1,0.075,0.175,0.425,0.063,0.113,0.075,0.075,0.113,0.212,0.263,0.738,1.525,1.425,1.025,0.9,0.475,0.45,0.575,0.6,0.487,0.863
6407368008,1109087,Consumption,27/03/2018,No,0.3,0.537,0.138,0.075,0.125,0.188,0.113,0.113,0.063,0.113,0.087,0.075,0.163,0.125,0.087,0.512,0.463,0.362,0.275,0.175,0.188,0.1,0.075,0.113,0.087,0.1,0.1,0.075,0.113,0.087,0.138,0.138,0.087,0.138,0.075,0.138,0.15,0.175,0.375,0.537,0.45,0.113,0.225,0.412,0.9,0.362,0.65,0.087
6407368008,1109087,Consumption,28/03/2018,No,0.1,0.063,0.125,0.063,0.087,0.087,0.087,0.087,0.087,0.063,0.125,0.063,0.087,0.175,0.225,0.375,0.4,0.237,0.188,0.125,0.125,0.2,0.113,0.125,0.075,0.113,0.087,0.1,0.1,0.1,0.113,0.087,0.113,0.087,0.537,0.175,0.2,0.225,0.313,0.438,0.325,0.362,0.55,0.85,0.425,0.95,0.212,0.113
6407368008,1109087,Consumption,29/03/2018,No,0.113,0.075,0.125,0.063,0.125,0.075,0.113,0.075,0.1,0.163,0.138,0.063,0.125,0.125,0.15,0.438,0.362,0.263,0.2,0.1,0.087,0.1,0.075,0.113,0.075,0.113,0.075,0.113,0.087,0.087,0.1,0.087,0.1,0.087,0.113,0.1,0.563,0.875,0.787,0.35,0.45,0.4,0.338,0.237,0.125,0.225,0.138,0.138
6407368008,1109087,Consumption,30/03/2018,No,0.1,0.087,0.163,0.138,0.063,0.125,0.063,0.113,0.075,0.113,0.1,0.113,0.113,0.113,0.113,0.1,0.15,0.5,1.163,0.863,0.212,1.087,0.275,0.325,0.55,0.375,0.175,0.275,0.1,0.1,0.1,0.075,0.138,0.1,0.138,0.113,0.15,0.2,0.138,0.113,0.1,0.113,0.087,0.15,0.113,0.113,0.1,0.087
6407368008,1109087,Consumption,31/03/2018,No,0.113,0.087,0.113,0.087,0.087,0.113,0.075,0.163,0.15,0.075,0.1,0.1,0.087,0.1,0.075,0.138,0.087,0.237,0.15,0.163,0.138,0.813,0.412,0.537,0.65,0.475,0.375,0.275,0.1,0.275,0.263,0.225,0.3,0.25,0.212,0.125,0.2,0.125,0.15,0.075,0.138,0.1,0.125,0.138,0.1,0.125,0.125,0.163
6407368008,1109087,Consumption,01/04/2018,No,0.075,0.1,0.1,0.1,0.226,0.200,0.225,0.188,0.138,0.175,0.188,0.113,0.125,0.15,0.113,0.138,0.3,0.338,0.087,0.188,0.313,0.113,0.5,0.4,0.487,0.287,0.138,0.1,0.125,0.087,0.113,0.1,0.113,0.1,0.263,0.287,0.125,0.325,0.588,0.425,0.575,0.388,0.375,0.313,0.338,0.15,0.125,0.15
6407368008,1109087,Consumption,02/04/2018,No,0.138,0.138,0.15,0.1,0.1,0.125,0.087,0.138,0.075,0.125,0.1,0.087,0.113,0.1,0.125,0.075,0.113,0.362,0.738,0.3,0.138,0.163,0.113,0.15,0.113,0.313,0.225,0.175,0.125,0.087,0.125,0.1,0.138,0.138,0.125,0.138,0.15,0.263,0.588,0.838,0.762,0.9,0.787,0.512,0.688,0.512,0.438,0.588
6407368008,1109087,Consumption,03/04/2018,No,0.25,0.525,0.113,0.1,0.138,0.087,0.138,0.075,0.125,0.087,0.113,0.075,0.125,0.087,0.113,0.212,0.313,0.125,0.087,0.163,0.275,0.338,0.212,0.613,0.212,0.175,0.125,0.163,0.15,0.313,0.163,0.225,0.537,0.188,0.225,0.175,0.2,0.163,0.175,0.15,0.225,0.3,0.1,0.125,0.113,0.125,0.1,0.175
6407368008,1109087,Consumption,04/04/2018,No,0.138,0.1,0.113,0.1,0.087,0.1,0.075,0.113,0.087,0.1,0.075,0.113,0.087,0.075,0.113,0.275,0.425,0.362,0.225,0.138,0.1,0.087,0.1,0.087,0.087,0.113,0.075,0.113,0.087,0.1,0.1,0.1,0.087,0.113,0.287,0.438,1.05,0.45,0.713,0.287,0.3,0.588,0.375,0.463,0.375,0.212,0.125,0.138
6407368008,1109087,Consumption,05/04/2018,No,0.113,0.113,0.075,0.113,0.175,0.1,0.087,0.113,0.063,0.113,0.075,0.113,0.063,0.1,0.087,0.4,0.537,0.2,0.762,0.125,0.55,0.15,0.1,0.075,0.113,0.075,0.1,0.087,0.087,0.087,0.125,0.063,0.113,0.263,0.175,0.15,0.3,0.537,0.6,0.425,0.463,0.163,0.188,0.175,0.35,0.125,0.1,0.1
6407368008,1109087,Consumption,06/04/2018,No,0.087,0.087,0.075,0.1,0.063,0.1,0.075,0.087,0.075,0.087,0.075,0.087,0.063,0.075,0.113,0.3,0.287,0.35,0.15,0.613,0.325,0.575,0.175,0.2,0.087,0.1,0.1,0.087,0.113,0.087,0.1,0.2,0.15,0.2,0.912,0.35,0.75,0.438,0.338,0.388,0.325,0.212,0.087,0.087,0.237,0.113,0.125,0.1
6407368008,1109087,Consumption,07/04/2018,No,0.212,0.113,0.1,0.075,0.1,0.063,0.1,0.063,0.1,0.075,0.087,0.075,0.075,0.075,0.075,0.087,0.063,0.1,0.063,0.087,0.113,0.688,0.075,0.588,0.237,0.175,0.163,0.3,0.138,0.125,0.125,0.113,0.15,0.1,0.113,0.175,0.212,0.263,0.362,0.325,0.325,0.3,0.325,0.287,0.263,0.125,0.138,0.113
6407368008,1109087,Consumption,08/04/2018,No,0.1,0.1,0.087,0.113,0.087,0.113,0.075,0.113,0.087,0.1,0.087,0.1,0.087,0.1,0.075,0.113,0.075,0.113,0.087,0.113,0.212,0.512,0.613,0.313,0.2,0.138,0.163,0.163,0.125,0.113,0.15,0.163,0.113,0.225,0.813,0.375,0.675,0.237,0.263,0.537,0.3,0.625,0.512,0.487,0.35,0.338,0.313,0.325
6407368008,1109087,Consumption,09/04/2018,No,0.325,0.313,0.212,0.125,0.075,0.113,0.1,0.1,0.1,0.087,0.113,0.075,0.113,0.087,0.1,0.3,0.113,0.125,0.175,0.113,0.087,0.1,0.1,0.175,0.125,0.113,0.087,0.113,0.1,0.113,0.113,0.087,0.113,0.1,0.113,0.188,0.487,0.512,0.512,0.713,0.537,0.525,0.525,0.55,0.675,0.512,0.575,0.2
6407368008,1109087,Consumption,10/04/2018,No,0.113,0.125,0.1,0.113,0.087,0.113,0.075,0.113,0.075,0.113,0.087,0.1,0.087,0.087,0.287,0.212,0.35,0.225,0.188,0.075,0.113,0.075,0.113,0.075,0.163,0.125,0.087,0.113,0.075,0.113,0.087,0.1,0.1,0.113,0.2,0.163,0.175,0.225,0.325,0.263,0.287,0.35,0.487,0.362,0.388,0.163,0.1,0.125
6407368008,1109087,Consumption,11/04/2018,No,0.087,0.125,0.075,0.113,0.075,0.1,0.075,0.1,0.087,0.087,0.1,0.075,0.087,0.075,0.35,0.463,0.3,0.25,0.087,0.113,0.113,0.075,0.087,0.075,0.113,0.063,0.113,0.063,0.2,0.125,0.125,0.225,0.237,0.138,0.125,0.15,0.113,0.15,0.5,0.338,0.275,0.313,0.45,0.313,0.163,0.138,0.125,0.138
6407368008,1109087,Consumption,12/04/2018,No,0.113,0.138,0.075,0.1,0.075,0.087,0.087,0.1,0.075,0.087,0.075,0.087,0.063,0.1,0.175,0.175,0.688,0.287,0.575,0.075,0.138,0.087,0.1,0.075,0.087,0.1,0.075,0.1,0.063,0.1,0.075,0.087,0.087,0.075,0.1,0.075,0.2,0.6,0.287,0.15,0.263,0.313,0.225,0.113,0.075,0.087,0.075,0.087
6407368008,1109087,Consumption,13/04/2018,No,0.075,0.1,0.075,0.113,0.063,0.1,0.075,0.113,0.087,0.113,0.063,0.087,0.063,0.087,0.25,0.275,0.15,0.125,0.087,0.087,0.163,0.175,0.113,0.087,0.1,0.075,0.113,0.075,0.1,0.075,0.1,0.063,0.1,0.075,0.113,0.063,0.113,0.063,0.113,0.15,0.175,0.263,0.2,0.212,0.125,0.113,0.087,0.075
6407368008,1109087,Consumption,14/04/2018,No,0.1,0.063,0.1,0.063,0.1,0.063,0.087,0.075,0.125,0.087,0.15,0.113,0.138,0.113,0.15,0.113,0.138,0.125,0.063,0.1,0.225,0.188,0.15,0.212,0.725,0.287,0.388,0.275,0.2,0.225,0.163,0.163,0.138,0.188,0.313,0.237,0.1,0.163,0.313,0.338,0.362,0.375,0.275,0.287,0.3,0.263,0.887,0.362
6407368008,1109087,Consumption,15/04/2018,No,0.713,0.2,0.113,0.113,0.125,0.113,0.113,0.1,0.075,0.087,0.113,0.075,0.087,0.113,0.087,0.075,0.087,0.175,0.1,0.063,0.075,0.113,0.212,0.212,0.225,0.188,0.2,0.212,0.175,0.175,0.212,0.175,0.175,0.237,0.212,0.287,0.237,0.463,0.2,0.138,0.087,0.087,0.075,0.063,0.1,0.063,0.063,0.1
6407368008,1109087,Consumption,16/04/2018,No,0.075,0.063,0.087,0.075,0.075,0.087,0.063,0.063,0.087,0.075,0.063,0.087,0.075,0.063,0.075,0.075,0.063,0.287,0.087,0.063,0.087,0.087,0.063,0.087,0.075,0.212,0.212,0.163,0.1,0.113,0.063,0.063,0.1,0.063,0.3,0.3,0.537,0.338,0.35,0.4,0.4,0.388,0.438,0.463,0.313,0.087,0.113,0.125
6407368008,1109087,Consumption,17/04/2018,No,0.1,0.087,0.087,0.063,0.087,0.1,0.075,0.125,0.087,0.087,0.113,0.087,0.087,0.113,0.163,0.2,0.287,0.225,0.125,0.163,0.063,0.1,0.063,0.063,0.1,0.063,0.075,0.075,0.063,0.1,0.063,0.075,0.087,0.063,0.188,0.388,0.4,0.4,0.487,0.338,0.762,0.55,0.5,0.537,0.325,0.125,0.087,0.1
6407368008,1109087,Consumption,18/04/2018,No,0.063,0.075,0.087,0.075,0.087,0.063,0.075,0.163,0.15,0.113,0.113,0.138,0.113,0.212,0.537,0.613,0.475,0.263,0.175,0.125,0.588,0.388,0.575,0.087,0.087,0.063,0.113,0.063,0.087,0.075,0.075,0.087,0.063,0.1,0.237,0.287,0.25,0.275,0.3,0.287,0.863,0.338,0.35,0.125,0.1,0.113,0.087,0.15
6407368008,1109087,Consumption,19/04/2018,No,0.175,0.15,0.087,0.087,0.1,0.063,0.113,0.063,0.087,0.087,0.063,0.1,0.5,0.45,0.45,0.4,0.388,0.225,0.113,0.087,0.075,0.075,0.1,0.075,0.1,0.075,0.075,0.1,0.075,0.087,0.075,0.1,0.075,0.113,0.35,0.287,0.275,0.275,0.2,0.163,0.188,0.175,0.55,0.35,0.863,0.138,0.512,0.1
6407368008,1109087,Consumption,20/04/2018,No,0.075,0.125,0.1,0.138,0.125,0.113,0.138,0.113,0.15,0.125,0.125,0.138,0.4,0.375,0.425,0.438,0.313,0.463,0.1,0.275,0.138,0.175,0.125,0.075,0.087,0.1,0.237,0.163,0.163,0.125,0.125,0.087,0.325,0.287,0.3,0.5,0.95,0.563,0.388,1.038,0.65,0.35,0.425,0.313,0.463,0.113,0.138,0.087
6407368008,1109087,Consumption,21/04/2018,No,0.087,0.1,0.087,0.138,0.113,0.125,0.113,0.138,0.087,0.138,0.113,0.113,0.113,0.113,0.1,0.125,0.1,0.113,0.338,0.113,0.925,0.425,0.487,0.287,0.45,0.225,0.163,0.35,0.825,0.212,0.625,0.425,0.275,0.3,0.575,0.475,0.375,0.475,0.4,0.45,0.55,0.237,0.338,0.25,0.35,0.375,0.175,0.15
6407368008,1109087,Consumption,22/04/2018,No,0.113,0.075,0.138,0.075,0.1,0.113,0.087,0.113,0.087,0.075,0.163,0.138,0.1,0.075,0.125,0.075,0.1,0.1,0.287,0.613,0.813,0.613,0.463,0.35,0.263,0.212,0.225,0.287,0.512,0.475,0.688,0.188,0.45,0.212,0.375,0.313,0.525,0.588,0.388,0.412,0.362,0.325,0.362,0.45,0.575,0.237,0.087,0.113
6407368008,1109087,Consumption,23/04/2018,No,0.087,0.075,0.125,0.075,0.1,0.1,0.075,0.125,0.15,0.113,0.075,0.113,0.113,0.438,0.512,0.3,0.963,0.275,0.625,0.138,0.1,0.075,0.113,0.075,0.087,0.125,0.163,0.138,0.1,0.087,0.163,0.138,0.087,0.138,0.15,0.388,0.838,0.65,0.475,0.5,0.525,0.55,0.463,0.275,0.113,0.125,0.113,0.087
6407368008,1109087,Consumption,24/04/2018,No,0.113,0.087,0.075,0.113,0.087,0.087,0.1,0.075,0.113,0.087,0.075,0.163,0.138,0.237,0.325,0.375,0.25,0.138,0.2,0.075,0.125,0.075,0.1,0.087,0.075,0.125,0.075,0.087,0.1,0.125,0.5,0.388,0.4,0.237,0.125,0.113,0.15,0.813,0.487,0.375,0.3,0.463,0.338,0.163,0.087,0.087,0.113,0.087
6407368008,1109087,Consumption,25/04/2018,No,0.1,0.1,0.075,0.125,0.075,0.075,0.113,0.087,0.087,0.1,0.075,0.1,0.1,0.075,0.1,0.1,0.313,0.438,0.675,0.388,0.237,0.487,0.463,0.212,0.425,0.263,0.4,0.2,0.263,0.138,0.087,0.125,0.212,0.175,0.138,0.1,0.188,0.225,0.287,0.138,0.1,0.075,0.1,0.138,0.35,0.438,0.825,0.2
6407368008,1109087,Consumption,26/04/2018,No,0.662,0.15,0.125,0.125,0.175,0.138,0.087,0.075,0.1,0.087,0.075,0.087,0.087,0.075,0.537,0.487,0.537,0.35,0.438,0.175,0.325,0.075,0.087,0.1,0.075,0.15,0.125,0.1,0.075,0.125,0.087,0.087,0.125,0.138,0.188,0.212,0.188,0.212,0.237,0.212,0.275,0.362,0.188,0.113,0.087,0.15,0.063,0.075
6407368008,1109087,Consumption,27/04/2018,No,0.087,0.063,0.1,0.063,0.087,0.075,0.075,0.087,0.075,0.075,0.075,0.063,0.087,0.063,0.075,0.1,0.225,0.25,0.225,0.138,0.075,0.313,0.063,0.063,0.1,0.063,0.063,0.087,0.075,0.087,0.087,0.075,0.087,0.075,0.063,0.25,0.412,0.637,0.887,1.1,0.6,0.875,0.625,0.463,0.287,0.063,0.087,0.063
6407368008,1109087,Consumption,28/04/2018,No,0.1,0.1,0.075,0.087,0.075,0.063,0.125,0.087,0.087,0.125,0.1,0.087,0.125,0.113,0.087,0.125,0.212,0.075,0.237,0.287,0.075,0.263,0.113,0.2,0.125,0.087,0.113,0.075,0.537,0.637,0.075,0.212,0.588,0.325,0.3,0.375,0.388,0.35,0.388,0.35,0.388,0.338,0.15,0.163,0.138,0.075,0.087,0.1
6407368008,1109087,Consumption,29/04/2018,No,0.175,0.113,0.063,0.075,0.1,0.075,0.087,0.087,0.063,0.113,0.075,0.063,0.113,0.075,0.175,0.138,0.075,0.075,0.275,0.212,0.275,0.9,0.475,0.675,1.263,0.237,0.688,0.263,0.113,0.375,0.287,0.887,0.925,0.662,0.325,0.512,0.412,0.45,0.438,0.975,0.838,0.5,0.412,0.388,0.425,0.263,0.175,0.125
6407368008,1109087,Consumption,30/04/2018,No,0.188,0.125,0.087,0.1,0.087,0.075,0.113,0.063,0.087,0.1,0.1,0.113,0.438,0.463,0.388,0.1,0.275,0.2,0.075,0.075,0.1,0.175,0.138,0.087,0.075,0.125,0.075,0.188,0.138,0.113,0.125,0.087,0.113,0.1,0.087,0.2,0.3,0.463,0.463,0.938,0.825,0.613,0.588,0.2,0.225,0.45,0.825,0.212
6407368008,1109087,Consumption,01/05/2018,No,0.637,0.113,0.113,0.075,0.087,0.087,0.063,0.113,0.063,0.113,0.1,0.087,0.15,0.2,0.125,0.45,0.65,0.4,0.325,0.087,0.125,0.1,0.075,0.1,0.063,0.087,0.087,0.075,0.1,0.075,0.188,0.2,0.225,0.188,0.3,0.287,0.35,0.313,0.338,0.313,0.275,0.3,0.275,0.163,0.212,0.15,0.2,0.1
